Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
AT,Storages,D_Gas_H2,NewCapacity,TechnoFriendly_globalLimit,,,,1.295280762,5.731050345,1.446387847,,
AT,Storages,D_Gas_H2,TotalCapacity,TechnoFriendly_globalLimit,,,,1.295280762,7.026331107,8.472718955,8.472718955,8.472718955
AT,Storages,D_Heat_HLR,NewCapacity,TechnoFriendly_globalLimit,,0.921124613,0.204485371,2.402002914,2.469104225,,,
AT,Storages,D_Heat_HLR,TotalCapacity,TechnoFriendly_globalLimit,,0.921124613,1.125609984,3.527612897,5.996717122,5.996717122,5.996717122,5.075592509
AT,Storages,D_PHS,ResidualCapacity,TechnoFriendly_globalLimit,3.175,3.175,3.175,3.175,3.175,3.175,3.175,3.175
AT,Storages,D_PHS,TotalCapacity,TechnoFriendly_globalLimit,3.175,3.175,3.175,3.175,3.175,3.175,3.175,3.175
AT,Transformation,X_Electrolysis,NewCapacity,TechnoFriendly_globalLimit,,,,,,0.568459806,0.008794579,0.948707378
AT,Transformation,X_Electrolysis,TotalCapacity,TechnoFriendly_globalLimit,,,,,,0.568459806,0.577254385,1.525961762
AT,Transformation,X_Methanation,NewCapacity,TechnoFriendly_globalLimit,,,,,,11.51479428,7.229378929,
AT,Transformation,X_Methanation,TotalCapacity,TechnoFriendly_globalLimit,,,,,,11.51479428,18.74417321,18.74417321
AT,Transformation,X_Biofuel,NewCapacity,TechnoFriendly_globalLimit,,,,0.167071965,,0.301340537,,
AT,Transformation,X_Biofuel,TotalCapacity,TechnoFriendly_globalLimit,,,,0.167071965,0.167071965,0.468412502,0.468412502,0.468412502
AT,Transformation,X_Liquifier,NewCapacity,TechnoFriendly_globalLimit,,,,,0.235665902,,,
AT,Transformation,X_Liquifier,TotalCapacity,TechnoFriendly_globalLimit,,,,,0.235665902,0.235665902,0.235665902,0.235665902
BE,Power,P_Biomass,NewCapacity,TechnoFriendly_globalLimit,,0.370580009,,,,,,
BE,Power,P_Biomass,ResidualCapacity,TechnoFriendly_globalLimit,1.178,0.247437366,0.247437366,0.226706711,0.226455676,0.21821848,0.180197164,0.06375486
BE,Power,P_Biomass,TotalCapacity,TechnoFriendly_globalLimit,1.178,0.618017374,0.618017374,0.59728672,0.597035685,0.588798489,0.550777173,0.434334869
BE,Power,P_Coal_Hardcoal,ResidualCapacity,TechnoFriendly_globalLimit,2.09,1.5675,1.175625,0.88171875,0.661289063,0.495966797,,
BE,Power,P_Coal_Hardcoal,TotalCapacity,TechnoFriendly_globalLimit,2.09,1.5675,1.175625,0.88171875,0.661289063,0.495966797,,
BE,Power,P_Gas,ResidualCapacity,TechnoFriendly_globalLimit,5.439,5.049740357,4.981730027,4.854718945,4.022800539,2.446257722,1.740593032,0.825462079
BE,Power,P_Gas,TotalCapacity,TechnoFriendly_globalLimit,5.439,5.049740357,4.981730027,4.854718945,4.022800539,2.446257722,1.740593032,0.825462079
BE,Power,P_Nuclear,ResidualCapacity,TechnoFriendly_globalLimit,5.06,5.06,3.500069056,3.500069056,,,,
BE,Power,P_Nuclear,TotalCapacity,TechnoFriendly_globalLimit,5.06,5.06,3.500069056,3.500069056,,,,
BE,Power,P_Oil,ResidualCapacity,TechnoFriendly_globalLimit,1.82,1.710033478,1.710033478,1.706072522,0.005269963,0.00022454,,
BE,Power,P_Oil,TotalCapacity,TechnoFriendly_globalLimit,1.82,1.710033478,1.710033478,1.706072522,0.005269963,0.00022454,,
BE,Power,RES_Hydro_Large,NewCapacity,TechnoFriendly_globalLimit,,0.077458333,,0.077458333,,,,
BE,Power,RES_Hydro_Large,ResidualCapacity,TechnoFriendly_globalLimit,1.308000333,,,,,,,
BE,Power,RES_Hydro_Large,TotalCapacity,TechnoFriendly_globalLimit,1.308000333,0.077458333,0.077458333,0.154916667,0.154916667,0.154916667,0.154916667,0.154916667
BE,Power,RES_Hydro_Small,ResidualCapacity,TechnoFriendly_globalLimit,0.119166667,0.111712709,0.111584915,0.101597621,0.090751206,0.090751206,0.090751206,0.090751206
BE,Power,RES_Hydro_Small,TotalCapacity,TechnoFriendly_globalLimit,0.119166667,0.111712709,0.111584915,0.101597621,0.090751206,0.090751206,0.090751206,0.090751206
BE,Power,RES_PV_Utility_Avg,NewCapacity,TechnoFriendly_globalLimit,,0.320671281,,,5.912504439,6.321174146,0.408669706,
BE,Power,RES_PV_Utility_Avg,ResidualCapacity,TechnoFriendly_globalLimit,3.180666667,2.859995385,2.859995385,2.859995385,1.078257913,,,
BE,Power,RES_PV_Utility_Avg,TotalCapacity,TechnoFriendly_globalLimit,3.180666667,3.180666667,3.180666667,3.180666667,7.311433634,12.55434987,12.64234829,12.64234829
BE,Power,RES_PV_Utility_Opt,NewCapacity,TechnoFriendly_globalLimit,,,3.061325002,6.321174146,3.259849144,,,3.061325002
BE,Power,RES_PV_Utility_Opt,TotalCapacity,TechnoFriendly_globalLimit,,,3.061325002,9.382499147,12.64234829,12.64234829,12.64234829,12.64234829
BE,Power,RES_Wind_Offshore_Transitional,NewCapacity,TechnoFriendly_globalLimit,,,,,1.971666667,1.971666667,,
BE,Power,RES_Wind_Offshore_Transitional,ResidualCapacity,TechnoFriendly_globalLimit,0.79245,0.79245,0.79245,0.79245,0.534774912,,,
BE,Power,RES_Wind_Offshore_Transitional,TotalCapacity,TechnoFriendly_globalLimit,0.79245,0.79245,0.79245,0.79245,2.506441579,3.943333333,3.943333333,3.943333333
BE,Power,RES_Wind_Offshore_Shallow,NewCapacity,TechnoFriendly_globalLimit,,,,,,1.971666667,0.39614351,
BE,Power,RES_Wind_Offshore_Shallow,TotalCapacity,TechnoFriendly_globalLimit,,,,,,1.971666667,2.367810177,2.367810177
BE,Power,RES_Wind_Offshore_Deep,NewCapacity,TechnoFriendly_globalLimit,,,,1.971666667,1.971666667,,,
BE,Power,RES_Wind_Offshore_Deep,TotalCapacity,TechnoFriendly_globalLimit,,,,1.971666667,3.943333333,3.943333333,3.943333333,3.943333333
BE,Power,RES_Wind_Onshore_Avg,NewCapacity,TechnoFriendly_globalLimit,,0.016330684,,3.835,3.406984159,0.411685156,,
BE,Power,RES_Wind_Onshore_Avg,ResidualCapacity,TechnoFriendly_globalLimit,1.384416667,1.368085982,1.355613897,1.162896632,0.411685156,,,
BE,Power,RES_Wind_Onshore_Avg,TotalCapacity,TechnoFriendly_globalLimit,1.384416667,1.384416667,1.371944581,5.014227316,7.67,7.67,7.653669316,7.653669316
BE,Power,RES_Wind_Onshore_Opt,NewCapacity,TechnoFriendly_globalLimit,,,3.835,3.835,,,,3.835
