Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
CH,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,25.14467377,24.70231682,18.09113724,11.19140349,,,,
CH,Transportation,CO2,FRT_Road_PHEV,Emissions,TechnoFriendly_globalLimit,,,1.000048375,0.984693803,0.969456698,,,
CH,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,0.006304284,0.006636605,0.006494536,0.000803364,,,,
CH,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,0.335929191,0.325309157,0.293993937,,,,,
CH,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.324916424,0.243068296,,,,,,
CH,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,10.20173978,8.957767676,6.154544096,3.738164446,0.348031152,,,
CZ,Power,CO2,P_Coal_Hardcoal,Emissions,TechnoFriendly_globalLimit,3.422417778,2.826455498,1.616100449,0.314303673,,,,
CZ,Power,CO2,P_Coal_Lignite,Emissions,TechnoFriendly_globalLimit,24.56827886,19.35824385,11.06335539,2.150657845,,,,
CZ,Power,CO2,P_Gas,Emissions,TechnoFriendly_globalLimit,1.381684966,1.127561456,0.169936045,1.730594567,,,,
CZ,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,2.409424041,2.468492415,2.523927698,2.475973562,1.49708266,,,
CZ,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.05847279,0.052267514,0.002288779,0.001363797,0.000687912,,,
CZ,Industry,CO2,HLI_Lignite,Emissions,TechnoFriendly_globalLimit,0.188118379,0.168237468,0.007354141,0.004391299,0.002180402,,,
CZ,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.099036148,0.018862096,0.004843432,0.002886017,0.001440336,,,
