Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
Mordor5,Power,CO2,P_Coal_Lignite,Emissions,MiddleEarth_globalLimit,34.75583143,27.38538845,15.65091788,3.04245576,,,,
Mordor5,Power,CO2,P_Oil,Emissions,MiddleEarth_globalLimit,1.0876254,0.9181926,,,,,,
Mordor5,Power,CO2,P_Gas_CCS,Emissions,MiddleEarth_globalLimit,,,,,,,,0.072267246
Mordor5,Industry,CO2,HLI_Hardcoal,Emissions,MiddleEarth_globalLimit,2.176224487,0.790913235,,,,,,
Mordor5,Industry,CO2,HLI_Lignite,Emissions,MiddleEarth_globalLimit,0.011625126,,,,,,,
Mordor5,Industry,CO2,HLI_Oil_Boiler,Emissions,MiddleEarth_globalLimit,0.355273533,,,,,,,
Mordor5,Buildings,CO2,HLR_Hardcoal,Emissions,MiddleEarth_globalLimit,27.5247605,8.001668721,,,,,,
Mordor5,Buildings,CO2,HLR_Oil_Boiler,Emissions,MiddleEarth_globalLimit,2.75086104,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
