Region,Category,Technology,Type,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
AT,Industry,HLI_Biomass,PotentialUsed,GradualDevelopment_globalLimit,9.03501E-07,8.13201E-07,6.30301E-07,5.22208E-07,4.43877E-07,3.77295E-07,3.20701E-07,3.05501E-07
AT,Industry,HLI_Hardcoal,ResidualCapacity,GradualDevelopment_globalLimit,0.0553,0.0498,0.0386,0.0232,0.0116,0.0047,0.001,
AT,Industry,HLI_Hardcoal,TotalCapacity,GradualDevelopment_globalLimit,0.0553,0.0498,0.0386,0.0232,0.0116,0.0047,0.001,
AT,Industry,HLI_Hardcoal,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.0553,0.0498,0.0386,0.0232,0.0116,0.0047,0.001,
AT,Industry,HLI_Hardcoal,PotentialUsed,GradualDevelopment_globalLimit,5.53001E-08,4.98E-08,3.86E-08,2.32E-08,1.16E-08,4.7E-09,1E-09,
AT,Industry,HLI_Direct_Electric,NewCapacity,GradualDevelopment_globalLimit,,0.0043,0.117316735,0.106814932,0.089381415,,0.066710248,
AT,Industry,HLI_Direct_Electric,ResidualCapacity,GradualDevelopment_globalLimit,0.0439,0.0396,0.0307,0.0185,0.0093,0.0038,0.0008,
AT,Industry,HLI_Direct_Electric,TotalCapacity,GradualDevelopment_globalLimit,0.0439,0.0439,0.152316735,0.246931667,0.327113082,0.321613082,0.38532333,0.38022333
AT,Industry,HLI_Direct_Electric,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.0439,0.0439,0.152316735,0.246931667,0.327113082,0.321613082,0.38532333,0.38022333
AT,Industry,HLI_Direct_Electric,PotentialUsed,GradualDevelopment_globalLimit,4.39E-08,4.39E-08,1.52317E-07,2.46932E-07,3.27113E-07,3.21613E-07,3.85324E-07,3.80224E-07
AT,Industry,HLI_Oil_Boiler,ResidualCapacity,GradualDevelopment_globalLimit,0.2818,0.2537,0.1967,0.1181,0.0591,0.0237,0.0048,
AT,Industry,HLI_Oil_Boiler,TotalCapacity,GradualDevelopment_globalLimit,0.2818,0.2537,0.1967,0.1181,0.0591,0.0237,0.0048,
AT,Industry,HLI_Oil_Boiler,UnusedPeakCapacity,GradualDevelopment_globalLimit,0.2818,0.2537,0.1967,0.1181,0.0591,0.0237,0.0048,
AT,Industry,HLI_Oil_Boiler,PotentialUsed,GradualDevelopment_globalLimit,2.818E-07,2.537E-07,1.967E-07,1.181E-07,5.91001E-08,2.37E-08,4.8E-09,
AT,Industry,HMI_Gas,NewCapacity,GradualDevelopment_globalLimit,,,0.398853187,3.39588577,,,,
AT,Industry,HMI_Gas,ResidualCapacity,GradualDevelopment_globalLimit,17.0363,15.3327,11.8829,7.1298,3.5649,1.426,0.2852,
AT,Industry,HMI_Gas,TotalCapacity,GradualDevelopment_globalLimit,17.0363,15.3327,12.28175319,10.92453896,7.359638957,5.220738957,4.079938957,3.794738957
AT,Industry,HMI_Gas,UnusedPeakCapacity,GradualDevelopment_globalLimit,17.0363,15.3327,12.28175319,10.92453896,7.359638957,5.220738957,4.079938957,3.794738957
AT,Industry,HMI_Gas,PotentialUsed,GradualDevelopment_globalLimit,1.70363E-05,1.53327E-05,1.22818E-05,1.09245E-05,7.35965E-06,5.22074E-06,4.07994E-06,3.79474E-06
