Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
DK,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,9.451299776,9.561306776,8.838575149,3.797334406,2.135376601,0.59156596,,
DK,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.8690448,0.055070718,0.012719597,0.025263751,0.012551503,,,
DK,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.284747733,0.221773144,,,,,,
DK,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,23.83193701,23.13686359,17.32807665,10.71936468,,,,
DK,Transportation,CO2,FRT_Road_PHEV,Emissions,TechnoFriendly_globalLimit,,0.269920667,0.957867639,0.943160702,0.928566279,,,
DK,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,0.23645578,0.248920206,0.205221041,0.049515526,,,,
DK,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,0.150828876,0.146060586,0.132000363,0.002068408,0.006753904,,,
DK,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.110642551,0.080694425,,,,,,
DK,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,7.720884844,6.74847598,4.636623153,2.816205319,0.262194774,,,
EE,Power,CO2,P_Oil,Emissions,TechnoFriendly_globalLimit,4.433295152,3.742666179,,,,,,
EE,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,0.208624951,0.239125989,0.251829364,0.223660836,0.103796264,,,
EE,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.052959853,0.022992386,0.002608002,0.001554009,0.000778957,,,
EE,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,0.777719053,0.940614281,0.978792436,0.902653542,0.352550423,,,
EE,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,0.441867728,0.113022947,,,,,,
EE,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,0.009889176,0.00602736,0.001581649,0.000703442,0.000320292,,,
EE,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,2.009675022,1.935651823,1.756323845,1.132119941,0.509018606,0.091426753,,
EE,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,0.115969224,0.002851073,0.005663089,0.00337442,0.001675493,,,
EE,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.335263093,0.292109048,,,,,,
EE,Transportation,CO2,FRT_Road_ICE,Emissions,TechnoFriendly_globalLimit,6.116697631,5.825690543,4.673094988,3.002805033,0.296941507,,,
EE,Transportation,CO2,FRT_Ship_Conv,Emissions,TechnoFriendly_globalLimit,0.090481287,0.152401404,0.111854222,0.009161729,,,,
EE,Transportation,CO2,PSNG_Air_Conv,Emissions,TechnoFriendly_globalLimit,0.027485841,0.026616906,0.024054684,0.00076759,,,,
EE,Transportation,CO2,PSNG_Rail_Conv,Emissions,TechnoFriendly_globalLimit,0.00672087,0.005190036,,,,,,
EE,Transportation,CO2,PSNG_Road_ICE,Emissions,TechnoFriendly_globalLimit,1.501845343,1.405607209,0.902879715,0.548393642,0.051056628,,,
ES,Power,CO2,P_Coal_Hardcoal,Emissions,TechnoFriendly_globalLimit,39.65126458,32.74659672,18.72373002,3.641442665,,,,
ES,Power,CO2,P_Gas,Emissions,TechnoFriendly_globalLimit,19.29249596,18.25813896,2.981067578,0.538876023,,,,
ES,Power,CO2,P_Oil,Emissions,TechnoFriendly_globalLimit,11.84930919,10.00339639,,,,,,
ES,Power,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,,-2.314662387
ES,Industry,CO2,HLI_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,7.801149986,7.497226814,7.804477592,4.177968479,2.771985286,,,
ES,Industry,CO2,HLI_Hardcoal,Emissions,TechnoFriendly_globalLimit,0.078743357,0.070464352,0.003095302,0.001861691,0.000924381,,,
ES,Industry,CO2,HLI_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,1.516553498,1.152793682,0.073948025,0.044074663,0.021884295,,,
ES,Industry,CO2,HMI_Gas,Emissions,TechnoFriendly_globalLimit,48.53780017,49.38192934,9.1634696,6.070200865,0.890032904,,,
ES,Industry,CO2,HMI_HardCoal,Emissions,TechnoFriendly_globalLimit,5.880949022,0.89403581,,,,,,
ES,Industry,CO2,HMI_Oil,Emissions,TechnoFriendly_globalLimit,4.899411994,1.862238922,,,,,,
ES,Industry,CO2,HHI_BF_BOF,Emissions,TechnoFriendly_globalLimit,26.98104219,27.77516439,14.45160478,3.52847672,0.664742423,0.086306641,,
ES,Industry,CO2,HHI_DRI_EAF,Emissions,TechnoFriendly_globalLimit,1.592046443,0.02514163,,0.087251605,,,,
ES,Industry,CO2,HHI_BF_BOF_CCS,Emissions,TechnoFriendly_globalLimit,,,1.502838113,2.234803128,2.02837555,1.901653903,0.752620507,0.120581272
ES,Industry,CO2,HLI_Biomass_CHP_CCS,Emissions,TechnoFriendly_globalLimit,,,,,,,,-2.314662387
ES,Industry,CO2,HMI_Gas_CCS,Emissions,TechnoFriendly_globalLimit,,,,,2.249839561,2.474148145,1.43379415,0.58645471
ES,Industry,CO2,HMI_HardCoal_CCS,Emissions,TechnoFriendly_globalLimit,,,10.28869381,10.52676927,6.32750677,5.059130603,0.405131789,
ES,Buildings,CO2,HLR_Gas_Boiler,Emissions,TechnoFriendly_globalLimit,21.21260759,22.34059404,25.17832033,9.968964459,6.639501378,2.052004131,,
ES,Buildings,CO2,HLR_Oil_Boiler,Emissions,TechnoFriendly_globalLimit,11.53938616,5.926988682,0.180252755,0.335251601,0.166461733,,,
ES,Transportation,CO2,FRT_Rail_Conv,Emissions,TechnoFriendly_globalLimit,8.027058475,6.948166642,,,,,,
