Region,Category,Emission,Technology,Timeslice,Scenario,Year,Value,2025,2030,2035,2040,2045,2050
Mordor,Buildings,CO2,HLR_Oil_Boiler,Emissions,MiddleEarth_globalLimit,2.75086104,0.199937617,0.153896838,0.045855484,0.022772526,0.009051674,0.001800745,
Mordor,Transportation,CO2,FRT_Rail_Conv,Emissions,MiddleEarth_globalLimit,0.615475254,0.503075419,0.438628307,0.507988559,0.41165439,0.352674397,0.267758692,0.250861757
Mordor,Transportation,CO2,FRT_Road_ICE,Emissions,MiddleEarth_globalLimit,42.36403067,43.97685649,38.85742033,22.99600366,6.360311295,2.018025291,,
Mordor,Transportation,CO2,FRT_Ship_Conv,Emissions,MiddleEarth_globalLimit,0.083052674,0.087430677,0.099855261,0.073268549,0.042904046,0.027948805,0.017688162,0.011868547
Mordor,Transportation,CO2,PSNG_Air_Conv,Emissions,MiddleEarth_globalLimit,0.598338281,0.569411652,0.213669622,0.118927176,0.108240354,0.030612719,,
Mordor,Transportation,CO2,PSNG_Rail_Conv,Emissions,MiddleEarth_globalLimit,0.390150308,0.30128457,0.159649559,0.108530901,0.048270925,0.017536463,,
Mordor,Transportation,CO2,PSNG_Road_ICE,Emissions,MiddleEarth_globalLimit,30.97290025,28.96232304,24.23080973,13.08320395,6.17522871,2.094458781,0.775907595,0.735386309
Mordor,Transportation,CO2,PSNG_Road_PHEV,Emissions,MiddleEarth_globalLimit,,,,1.272705247,1.357253322,2.630724476,2.211678941,2.229892378
Mordor1,Power,CO2,P_Coal_Hardcoal,Emissions,MiddleEarth_globalLimit,44.68710259,36.90551973,21.10170389,4.103917585,,,,
Mordor1,Power,CO2,P_Coal_Lignite,Emissions,MiddleEarth_globalLimit,34.75583143,27.38538845,15.65091788,3.04245576,,,,
Mordor1,Power,CO2,P_Gas,Emissions,MiddleEarth_globalLimit,,,,,1.35416454,0.306579749,,
Mordor1,Power,CO2,P_Oil,Emissions,MiddleEarth_globalLimit,1.0876254,0.9181926,,,,,,
Mordor1,Power,CO2,P_Gas_CCS,Emissions,MiddleEarth_globalLimit,,,,,,,,0.066305494
Mordor1,Industry,CO2,HLI_Hardcoal,Emissions,MiddleEarth_globalLimit,2.176224487,,,,,,,
Mordor1,Industry,CO2,HLI_Lignite,Emissions,MiddleEarth_globalLimit,0.011625126,,,,,,,
Mordor1,Industry,CO2,HLI_Oil_Boiler,Emissions,MiddleEarth_globalLimit,0.355273533,,,,,,,
Mordor1,Buildings,CO2,HLR_Hardcoal,Emissions,MiddleEarth_globalLimit,27.5247605,,,,,,,
Mordor1,Buildings,CO2,HLR_Oil_Boiler,Emissions,MiddleEarth_globalLimit,2.75086104,,,,,,,
