Region,Category,Technology,Mode,Fuel,Timeslice,Type,Unit,Scenario,2015,2020,2025,2030,2035,2040,2045,2050
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,1716,Production,PJ,MiddleEarth_globalLimit,2.278467066,1.727582757,2.418111083,1.450867167,0.725433583,0.290172917,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,1960,Production,PJ,MiddleEarth_globalLimit,1.674222963,1.269431876,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,2204,Production,PJ,MiddleEarth_globalLimit,0.802724209,0.608642768,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,2448,Production,PJ,MiddleEarth_globalLimit,0.124244218,0.09420464,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,2692,Production,PJ,MiddleEarth_globalLimit,0.173670141,0.131680438,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,2936,Production,PJ,MiddleEarth_globalLimit,0.459793451,0.348625288,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,3180,Production,PJ,MiddleEarth_globalLimit,2.278467066,1.727582757,2.418111083,1.450867167,0.725433583,0.290172917,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,3424,Production,PJ,MiddleEarth_globalLimit,1.674222963,1.269431876,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,3668,Production,PJ,MiddleEarth_globalLimit,0.802724209,0.608642768,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,3912,Production,PJ,MiddleEarth_globalLimit,0.124244218,0.09420464,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,4156,Production,PJ,MiddleEarth_globalLimit,0.173670141,0.131680438,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,4400,Production,PJ,MiddleEarth_globalLimit,0.459793451,0.348625288,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,4644,Production,PJ,MiddleEarth_globalLimit,2.278467066,1.727582757,2.418111083,1.450867167,0.725433583,0.290172917,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,4888,Production,PJ,MiddleEarth_globalLimit,1.674222963,1.269431876,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,5132,Production,PJ,MiddleEarth_globalLimit,0.802724209,0.608642768,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,5376,Production,PJ,MiddleEarth_globalLimit,0.124244218,0.09420464,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,5620,Production,PJ,MiddleEarth_globalLimit,0.173670141,0.131680438,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,5864,Production,PJ,MiddleEarth_globalLimit,0.459793451,0.348625288,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,6108,Production,PJ,MiddleEarth_globalLimit,2.278467066,1.727582757,2.418111083,1.450867167,0.725433583,0.290172917,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,6352,Production,PJ,MiddleEarth_globalLimit,1.674222963,1.269431876,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,6596,Production,PJ,MiddleEarth_globalLimit,0.802724209,0.608642768,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,6840,Production,PJ,MiddleEarth_globalLimit,0.124244218,0.09420464,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,7084,Production,PJ,MiddleEarth_globalLimit,0.173670141,0.131680438,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,7328,Production,PJ,MiddleEarth_globalLimit,0.459793451,0.348625288,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,7572,Production,PJ,MiddleEarth_globalLimit,2.278467066,1.727582757,2.418111083,1.450867167,0.725433583,0.290172917,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,7816,Production,PJ,MiddleEarth_globalLimit,1.674222963,1.269431876,2.418111083,1.450867167,0.725433583,0.290172917,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,8060,Production,PJ,MiddleEarth_globalLimit,0.802724209,0.608642768,1.356559163,1.450867167,0.577694583,0.290172917,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,8304,Production,PJ,MiddleEarth_globalLimit,0.124244218,0.09420464,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,1,Mobility_Passenger,8548,Production,PJ,MiddleEarth_globalLimit,0.113923353,0.086379138,,,,,,
Rohan,Transportation,PSNG_Rail_Conv,2,Mobility_Passenger,8060,Production,PJ,MiddleEarth_globalLimit,,,,,0.147739,,,
Rohan,Transportation,PSNG_Rail_Conv,2,Biofuel,8060,Use,PJ,MiddleEarth_globalLimit,,,,,-0.106385702,,,
Rohan,Transportation,PSNG_Rail_Electric,1,Power,8,Use,PJ,MiddleEarth_globalLimit,-0.817489592,-1.002537635,-1.28516851,-1.360420779,-1.452432072,-1.559290424,-0.810974002,-1.25010182
Rohan,Transportation,PSNG_Rail_Electric,1,Power,252,Use,PJ,MiddleEarth_globalLimit,-1.993658683,-2.444945944,-2.31172728,-2.848610007,-3.319440901,-3.718282145,-3.991108732,-4.161416915
Rohan,Transportation,PSNG_Rail_Electric,1,Power,496,Use,PJ,MiddleEarth_globalLimit,-1.464945093,-1.796552034,-1.480541092,-1.968754212,-2.380076555,-2.709806873,-1.593215029,-3.080574435
Rohan,Transportation,PSNG_Rail_Electric,1,Power,740,Use,PJ,MiddleEarth_globalLimit,-0.702383683,-0.861376198,-1.104211479,-1.168867918,-1.247923641,-1.339735896,-0.468701033,-0.382929698
Rohan,Transportation,PSNG_Rail_Electric,1,Power,984,Use,PJ,MiddleEarth_globalLimit,-0.108713691,-0.133322268,-0.151391663,-0.104163347,-0.091492764,-0.207361928,-0.072544708,-0.059269174
Rohan,Transportation,PSNG_Rail_Electric,1,Power,1228,Use,PJ,MiddleEarth_globalLimit,-0.151961373,-0.186359554,-0.238897196,-0.145600845,-0.127889744,-0.289853127,-0.101403911,-0.082847202
Rohan,Transportation,PSNG_Rail_Electric,1,Power,1472,Use,PJ,MiddleEarth_globalLimit,-0.40231927,-0.493388801,-0.632482739,-0.385479707,-0.338589387,-0.767389078,-0.268467878,-0.219338803
Rohan,Transportation,PSNG_Rail_Electric,1,Power,1716,Use,PJ,MiddleEarth_globalLimit,-1.993658683,-2.444945944,-2.31172728,-2.848610007,-3.319440901,-3.718282145,-3.991108732,-4.161416915
Rohan,Transportation,PSNG_Rail_Electric,1,Power,1960,Use,PJ,MiddleEarth_globalLimit,-1.464945093,-1.796552034,-2.303027855,-2.437880267,-2.602764926,-2.794255581,-2.93267609,-3.080574435
Rohan,Transportation,PSNG_Rail_Electric,1,Power,2204,Use,PJ,MiddleEarth_globalLimit,-0.702383683,-0.861376198,-1.104211479,-1.168867918,-1.247923641,-1.339735896,-0.468701033,-0.382929698
Rohan,Transportation,PSNG_Rail_Electric,1,Power,2448,Use,PJ,MiddleEarth_globalLimit,-0.108713691,-0.133322268,-0.170907879,-0.104163347,-0.091492764,-0.207361928,-0.072544708,-0.059269174
Rohan,Transportation,PSNG_Rail_Electric,1,Power,2692,Use,PJ,MiddleEarth_globalLimit,-0.151961373,-0.186359554,-0.238897196,-0.145600845,-0.127889744,-0.289853127,-0.101403911,-0.082847202
Rohan,Transportation,PSNG_Rail_Electric,1,Power,2936,Use,PJ,MiddleEarth_globalLimit,-0.40231927,-0.493388801,-0.632482739,-0.385479707,-0.338589387,-0.767389078,-0.268467878,-0.219338803
Rohan,Transportation,PSNG_Rail_Electric,1,Power,3180,Use,PJ,MiddleEarth_globalLimit,-1.993658683,-2.444945944,-2.31172728,-2.848610007,-3.319440901,-3.718282145,-3.991108732,-4.161416915
Rohan,Transportation,PSNG_Rail_Electric,1,Power,3424,Use,PJ,MiddleEarth_globalLimit,-1.464945093,-1.796552034,-2.303027855,-2.437880267,-2.602764926,-2.794255581,-2.93267609,-3.080574435
Rohan,Transportation,PSNG_Rail_Electric,1,Power,3668,Use,PJ,MiddleEarth_globalLimit,-0.702383683,-0.861376198,-1.104211479,-1.168867918,-1.247923641,-1.339735896,-0.468701033,-0.382929698
Rohan,Transportation,PSNG_Rail_Electric,1,Power,3912,Use,PJ,MiddleEarth_globalLimit,-0.108713691,-0.133322268,-0.170907879,-0.104163347,-0.091492764,-0.207361928,-0.072544708,-0.059269174
Rohan,Transportation,PSNG_Rail_Electric,1,Power,4156,Use,PJ,MiddleEarth_globalLimit,-0.151961373,-0.186359554,-0.238897196,-0.145600845,-0.127889744,-0.289853127,-0.101403911,-0.082847202
Rohan,Transportation,PSNG_Rail_Electric,1,Power,4400,Use,PJ,MiddleEarth_globalLimit,-0.40231927,-0.493388801,-0.632482739,-0.385479707,-0.338589387,-0.767389078,-0.268467878,-0.483733532
Rohan,Transportation,PSNG_Rail_Electric,1,Power,4644,Use,PJ,MiddleEarth_globalLimit,-1.993658683,-2.444945944,-2.31172728,-2.848610007,-3.319440901,-3.718282145,-3.991108732,-4.161416915
Rohan,Transportation,PSNG_Rail_Electric,1,Power,4888,Use,PJ,MiddleEarth_globalLimit,-1.464945093,-1.796552034,-2.303027855,-2.437880267,-2.602764926,-2.794255581,-2.93267609,-3.080574435
Rohan,Transportation,PSNG_Rail_Electric,1,Power,5132,Use,PJ,MiddleEarth_globalLimit,-0.702383683,-0.861376198,-1.104211479,-1.168867918,-1.247923641,-1.339735896,-0.468701033,-0.382929698
Rohan,Transportation,PSNG_Rail_Electric,1,Power,5376,Use,PJ,MiddleEarth_globalLimit,-0.108713691,-0.133322268,-0.170907879,-0.104163347,-0.091492764,-0.207361928,-0.072544708,-0.059269174
Rohan,Transportation,PSNG_Rail_Electric,1,Power,5620,Use,PJ,MiddleEarth_globalLimit,-0.151961373,-0.186359554,-0.238897196,-0.145600845,-0.127889744,-0.289853127,-0.101403911,-0.082847202
Rohan,Transportation,PSNG_Rail_Electric,1,Power,5864,Use,PJ,MiddleEarth_globalLimit,-0.40231927,-0.493388801,-0.632482739,-0.385479707,-0.338589387,-0.767389078,-0.268467878,-0.219338803
Rohan,Transportation,PSNG_Rail_Electric,1,Power,6108,Use,PJ,MiddleEarth_globalLimit,-1.993658683,-2.444945944,-2.31172728,-2.848610007,-3.319440901,-3.718282145,-3.991108732,-4.161416915
Rohan,Transportation,PSNG_Rail_Electric,1,Power,6352,Use,PJ,MiddleEarth_globalLimit,-1.464945093,-1.796552034,-2.303027855,-2.437880267,-2.602764926,-2.794255581,-2.93267609,-3.080574435
Rohan,Transportation,PSNG_Rail_Electric,1,Power,6596,Use,PJ,MiddleEarth_globalLimit,-0.702383683,-0.861376198,-1.104211479,-1.168867918,-1.247923641,-1.339735896,-0.468701033,-0.382929698
Rohan,Transportation,PSNG_Rail_Electric,1,Power,6840,Use,PJ,MiddleEarth_globalLimit,-0.108713691,-0.133322268,-0.170907879,-0.104163347,-0.091492764,-0.207361928,-0.072544708,-0.059269174
Rohan,Transportation,PSNG_Rail_Electric,1,Power,7084,Use,PJ,MiddleEarth_globalLimit,-0.151961373,-0.186359554,-0.238897196,-0.145600845,-0.127889744,-0.289853127,-0.101403911,-0.082847202
Rohan,Transportation,PSNG_Rail_Electric,1,Power,7328,Use,PJ,MiddleEarth_globalLimit,-0.40231927,-0.493388801,-0.632482739,-0.385479707,-0.338589387,-0.767389078,-0.268467878,-0.219338803
Rohan,Transportation,PSNG_Rail_Electric,1,Power,7572,Use,PJ,MiddleEarth_globalLimit,-1.993658683,-2.444945944,-2.31172728,-2.848610007,-3.319440901,-3.718282145,-3.991108732,-4.161416915
Rohan,Transportation,PSNG_Rail_Electric,1,Power,7816,Use,PJ,MiddleEarth_globalLimit,-1.464945093,-1.796552034,-1.480541092,-1.968754212,-1.964948894,-2.709806873,-2.93267609,-3.080574435
Rohan,Transportation,PSNG_Rail_Electric,1,Power,8060,Use,PJ,MiddleEarth_globalLimit,-0.702383683,-0.861376198,-0.53306761,-0.699741863,-0.368433354,-0.44521432,-0.468701033,-0.382929698
Rohan,Transportation,PSNG_Rail_Electric,1,Power,8304,Use,PJ,MiddleEarth_globalLimit,-0.108713691,-0.133322268,-0.122904119,-0.104163347,-0.091492764,-0.207361928,-0.072544708,-0.059269174
Rohan,Transportation,PSNG_Rail_Electric,1,Power,8548,Use,PJ,MiddleEarth_globalLimit,-0.099682934,-0.116288207,-0.135929766,-0.095510584,-0.083892535,-0.190136543,-0.066518479,-0.054345733
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,8,Production,PJ,MiddleEarth_globalLimit,2.179972245,2.805435477,3.778395418,4.207376295,4.731468469,5.35785402,2.943535266,4.800390988
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,252,Production,PJ,MiddleEarth_globalLimit,5.316423154,6.841776158,6.796478202,8.809902348,10.81346953,12.77633251,14.48624651,15.97984095
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,496,Production,PJ,MiddleEarth_globalLimit,3.906520247,5.027353224,4.352790812,6.088770423,7.753379582,9.311126027,5.782780475,11.82940583
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,740,Production,PJ,MiddleEarth_globalLimit,1.873023154,2.410418582,3.246381747,3.614960345,4.065258178,4.603446058,1.701211155,1.470450041
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,984,Production,PJ,MiddleEarth_globalLimit,0.289903176,0.37308028,0.445091488,0.32214621,0.29804845,0.712513154,0.263310422,0.227593629
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,1228,Production,PJ,MiddleEarth_globalLimit,0.405230329,0.521496337,0.702357758,0.450300049,0.416615896,0.995959903,0.36805864,0.318133255
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,1472,Production,PJ,MiddleEarth_globalLimit,1.072851386,1.380666817,1.859499253,1.192173926,1.10299479,2.636813897,0.974438966,0.842261005
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,1716,Production,PJ,MiddleEarth_globalLimit,5.316423154,6.841776158,6.796478202,8.809902348,10.81346953,12.77633251,14.48624651,15.97984095
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,1960,Production,PJ,MiddleEarth_globalLimit,3.906520247,5.027353224,6.770901895,7.53963759,8.478813166,9.601298943,10.64452803,11.82940583
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,2204,Production,PJ,MiddleEarth_globalLimit,1.873023154,2.410418582,3.246381747,3.614960345,4.065258178,4.603446058,1.701211155,1.470450041
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,2448,Production,PJ,MiddleEarth_globalLimit,0.289903176,0.37308028,0.502469165,0.32214621,0.29804845,0.712513154,0.263310422,0.227593629
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,2692,Production,PJ,MiddleEarth_globalLimit,0.405230329,0.521496337,0.702357758,0.450300049,0.416615896,0.995959903,0.36805864,0.318133255
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,2936,Production,PJ,MiddleEarth_globalLimit,1.072851386,1.380666817,1.859499253,1.192173926,1.10299479,2.636813897,0.974438966,0.842261005
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,3180,Production,PJ,MiddleEarth_globalLimit,5.316423154,6.841776158,6.796478202,8.809902348,10.81346953,12.77633251,14.48624651,15.97984095
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,3424,Production,PJ,MiddleEarth_globalLimit,3.906520247,5.027353224,6.770901895,7.53963759,8.478813166,9.601298943,10.64452803,11.82940583
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,3668,Production,PJ,MiddleEarth_globalLimit,1.873023154,2.410418582,3.246381747,3.614960345,4.065258178,4.603446058,1.701211155,1.470450041
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,3912,Production,PJ,MiddleEarth_globalLimit,0.289903176,0.37308028,0.502469165,0.32214621,0.29804845,0.712513154,0.263310422,0.227593629
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,4156,Production,PJ,MiddleEarth_globalLimit,0.405230329,0.521496337,0.702357758,0.450300049,0.416615896,0.995959903,0.36805864,0.318133255
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,4400,Production,PJ,MiddleEarth_globalLimit,1.072851386,1.380666817,1.859499253,1.192173926,1.10299479,2.636813897,0.974438966,1.857536764
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,4644,Production,PJ,MiddleEarth_globalLimit,5.316423154,6.841776158,6.796478202,8.809902348,10.81346953,12.77633251,14.48624651,15.97984095
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,4888,Production,PJ,MiddleEarth_globalLimit,3.906520247,5.027353224,6.770901895,7.53963759,8.478813166,9.601298943,10.64452803,11.82940583
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,5132,Production,PJ,MiddleEarth_globalLimit,1.873023154,2.410418582,3.246381747,3.614960345,4.065258178,4.603446058,1.701211155,1.470450041
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,5376,Production,PJ,MiddleEarth_globalLimit,0.289903176,0.37308028,0.502469165,0.32214621,0.29804845,0.712513154,0.263310422,0.227593629
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,5620,Production,PJ,MiddleEarth_globalLimit,0.405230329,0.521496337,0.702357758,0.450300049,0.416615896,0.995959903,0.36805864,0.318133255
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,5864,Production,PJ,MiddleEarth_globalLimit,1.072851386,1.380666817,1.859499253,1.192173926,1.10299479,2.636813897,0.974438966,0.842261005
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,6108,Production,PJ,MiddleEarth_globalLimit,5.316423154,6.841776158,6.796478202,8.809902348,10.81346953,12.77633251,14.48624651,15.97984095
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,6352,Production,PJ,MiddleEarth_globalLimit,3.906520247,5.027353224,6.770901895,7.53963759,8.478813166,9.601298943,10.64452803,11.82940583
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,6596,Production,PJ,MiddleEarth_globalLimit,1.873023154,2.410418582,3.246381747,3.614960345,4.065258178,4.603446058,1.701211155,1.470450041
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,6840,Production,PJ,MiddleEarth_globalLimit,0.289903176,0.37308028,0.502469165,0.32214621,0.29804845,0.712513154,0.263310422,0.227593629
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,7084,Production,PJ,MiddleEarth_globalLimit,0.405230329,0.521496337,0.702357758,0.450300049,0.416615896,0.995959903,0.36805864,0.318133255
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,7328,Production,PJ,MiddleEarth_globalLimit,1.072851386,1.380666817,1.859499253,1.192173926,1.10299479,2.636813897,0.974438966,0.842261005
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,7572,Production,PJ,MiddleEarth_globalLimit,5.316423154,6.841776158,6.796478202,8.809902348,10.81346953,12.77633251,14.48624651,15.97984095
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,7816,Production,PJ,MiddleEarth_globalLimit,3.906520247,5.027353224,4.352790812,6.088770423,6.401052353,9.311126027,10.64452803,11.82940583
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,8060,Production,PJ,MiddleEarth_globalLimit,1.873023154,2.410418582,1.567218775,2.164093179,1.200215027,1.52979413,1.701211155,1.470450041
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,8304,Production,PJ,MiddleEarth_globalLimit,0.289903176,0.37308028,0.36133811,0.32214621,0.29804845,0.712513154,0.263310422,0.227593629
Rohan,Transportation,PSNG_Rail_Electric,1,Mobility_Passenger,8548,Production,PJ,MiddleEarth_globalLimit,0.265821158,0.325413281,0.399633513,0.295385789,0.273289811,0.653325271,0.241437442,0.208687614
Rohan,Transportation,PSNG_Road_BEV,1,Power,8,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,252,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,496,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,740,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-3.568737903,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,984,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.472573269,-0.782376763,-0.68334292,,-0.760135627
Rohan,Transportation,PSNG_Road_BEV,1,Power,1228,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.660568897,-1.093616141,-0.955185382,,-1.0625272
Rohan,Transportation,PSNG_Road_BEV,1,Power,1472,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-1.748862822,-2.895359773,-2.528862941,-1.413128344,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,1716,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,1960,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,2204,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-3.568737903,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,2448,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.472573269,-0.782376763,-0.68334292,,-0.760135627
Rohan,Transportation,PSNG_Road_BEV,1,Power,2692,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.660568897,-1.093616141,-0.955185382,,-1.0625272
Rohan,Transportation,PSNG_Road_BEV,1,Power,2936,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-1.748862822,-2.895359773,-2.528862941,-1.413128344,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,3180,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,3424,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,3668,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-3.568737903,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,3912,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.472573269,-0.782376763,-0.68334292,-0.780979888,-0.760135627
Rohan,Transportation,PSNG_Road_BEV,1,Power,4156,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.660568897,-1.093616141,-0.955185382,-1.091663571,-1.0625272
Rohan,Transportation,PSNG_Road_BEV,1,Power,4400,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-1.748862822,-2.895359773,-2.528862941,-2.890190323,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,4644,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,4888,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,5132,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-3.568737903,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,5376,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.472573269,-0.782376763,-0.68334292,,-0.760135627
Rohan,Transportation,PSNG_Road_BEV,1,Power,5620,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.660568897,-1.093616141,-0.955185382,,-1.0625272
Rohan,Transportation,PSNG_Road_BEV,1,Power,5864,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-1.748862822,-2.895359773,-2.528862941,-1.413128344,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,6108,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,6352,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,6596,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-3.568737903,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,6840,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.472573269,-0.782376763,-0.68334292,,-0.760135627
Rohan,Transportation,PSNG_Road_BEV,1,Power,7084,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.660568897,-1.093616141,-0.955185382,-0.053949051,-1.0625272
Rohan,Transportation,PSNG_Road_BEV,1,Power,7328,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-1.748862822,-2.895359773,-2.528862941,-2.890190323,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,7572,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,7816,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.446649367,-4.414981334,-4.138753998,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,8060,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-2.59989799,-4.434189315,-4.129085959,-3.568737903,-2.550771916
Rohan,Transportation,PSNG_Road_BEV,1,Power,8304,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.472573269,-0.782376763,-0.68334292,,-0.760135627
Rohan,Transportation,PSNG_Road_BEV,1,Power,8548,Use,PJ,MiddleEarth_globalLimit,,-0.070546704,-0.228816868,-0.433316996,-0.717385369,-0.626578185,,-0.696991786
Rohan,Transportation,PSNG_Road_BEV,1,Mobility_Passenger,8,Production,PJ,MiddleEarth_globalLimit,,0.200742654,0.735482791,8.795466417,15.64366384,16.05853276,15.52379263,9.873955803
